foamv1_cutouts
    0.9543997    0.0042184
    0.9540701    0.0042869
    0.9537395    0.0043556
    0.9534078    0.0044245
    0.9530749    0.0044936
    0.9527409    0.0045630
    0.9524057    0.0046326
    0.9520694    0.0047025
    0.9517321    0.0047725
    0.9513935    0.0048429
    0.9510539    0.0049134
    0.9507131    0.0049842
    0.9503713    0.0050552
    0.9500283    0.0051264
    0.9496841    0.0051979
    0.9493389    0.0052696
    0.9489925    0.0053415
    0.9486451    0.0054137
    0.9482965    0.0054861
    0.9479468    0.0055587
    0.9475959    0.0056316
    0.9472440    0.0057046
    0.9468910    0.0057780
    0.9465368    0.0058515
    0.9461815    0.0059253
    0.9458252    0.0059993
    0.9454677    0.0060735
    0.9451091    0.0061480
    0.9447494    0.0062226
    0.9443886    0.0062976
    0.9440266    0.0063727
    0.9436636    0.0064481
    0.9432995    0.0065237
    0.9429343    0.0065995
    0.9425679    0.0066756
    0.9422005    0.0067518
    0.9418320    0.0068283
    0.9414624    0.0069051
    0.9410916    0.0069820
    0.9407198    0.0070592
    0.9403469    0.0071366
    0.9399729    0.0072143
    0.9395977    0.0072921
    0.9392215    0.0073702
    0.9388442    0.0074486
    0.9384658    0.0075271
    0.9380864    0.0076059
    0.9377058    0.0076848
    0.9373241    0.0077641
    0.9369414    0.0078435
    0.9365575    0.0079232
    0.9361726    0.0080030
    0.9357866    0.0080832
    0.9353995    0.0081635
    0.9350113    0.0082440
    0.9346221    0.0083248
    0.9342317    0.0084058
    0.9338403    0.0084870
    0.9334478    0.0085685
    0.9330542    0.0086501
    0.9326596    0.0087320
    0.9322638    0.0088141
    0.9318670    0.0088965
    0.9314691    0.0089790
    0.9310702    0.0090618
    0.9306701    0.0091448
    0.9302690    0.0092280
    0.9298668    0.0093114
    0.9294636    0.0093951
    0.9290593    0.0094789
    0.9286539    0.0095630
    0.9282474    0.0096473
    0.9278399    0.0097319
    0.9274314    0.0098166
    0.9270217    0.0099016
    0.9266110    0.0099868
    0.9261992    0.0100722
    0.9257864    0.0101578
    0.9253725    0.0102436
    0.9249576    0.0103297
    0.9245415    0.0104159
    0.9241245    0.0105024
    0.9237064    0.0105891
    0.9232872    0.0106760
    0.9228670    0.0107632
    0.9224457    0.0108505
    0.9220233    0.0109381
    0.9216000    0.0110259
    0.9211755    0.0111139
    0.9207500    0.0112021
    0.9203235    0.0112905
    0.9198959    0.0113791
    0.9194673    0.0114680
    0.9190376    0.0115571
    0.9186069    0.0116463
    0.9181752    0.0117358
    0.9177424    0.0118255
    0.9173085    0.0119154
    0.9168737    0.0120056
    0.9164378    0.0120959
    0.9160008    0.0121865
    0.9155628    0.0122772
    0.9151238    0.0123682
    0.9146838    0.0124594
    0.9142427    0.0125508
    0.9138006    0.0126424
    0.9133574    0.0127342
    0.9129132    0.0128263
    0.9124680    0.0129185
    0.9120218    0.0130109
    0.9115745    0.0131036
    0.9111262    0.0131965
    0.9106769    0.0132895
    0.9102266    0.0133828
    0.9097752    0.0134763
    0.9093229    0.0135700
    0.9088695    0.0136639
    0.9084151    0.0137580
    0.9079596    0.0138523
    0.9075032    0.0139469
    0.9070457    0.0140416
    0.9065873    0.0141365
    0.9061278    0.0142317
    0.9056673    0.0143270
    0.9052058    0.0144226
    0.9047432    0.0145184
    0.9042797    0.0146143
    0.9038152    0.0147105
    0.9033496    0.0148069
    0.9028831    0.0149035
    0.9024156    0.0150002
    0.9019470    0.0150972
    0.9014774    0.0151944
    0.9010069    0.0152918
    0.9005353    0.0153894
    0.9000628    0.0154872
    0.8995892    0.0155852
    0.8991147    0.0156834
    0.8986392    0.0157818
    0.8981626    0.0158804
    0.8976851    0.0159792
    0.8972066    0.0160782
    0.8967271    0.0161774
    0.8962466    0.0162768
    0.8957651    0.0163764
    0.8952826    0.0164762
    0.8947992    0.0165763
    0.8943148    0.0166765
    0.8938293    0.0167769
    0.8933429    0.0168775
    0.8928556    0.0169783
    0.8923672    0.0170793
    0.8918779    0.0171804
    0.8913875    0.0172818
    0.8908963    0.0173834
    0.8904040    0.0174852
    0.8899108    0.0175872
    0.8894165    0.0176894
    0.8889214    0.0177917
    0.8884252    0.0178943
    0.8879281    0.0179971
    0.8874300    0.0181000
    0.8869310    0.0182032
    0.8864309    0.0183065
    0.8859300    0.0184101
    0.8854280    0.0185138
    0.8849251    0.0186177
    0.8844213    0.0187218
    0.8839164    0.0188261
    0.8834107    0.0189306
    0.8829039    0.0190353
    0.8823962    0.0191402
    0.8818876    0.0192453
    0.8813780    0.0193505
    0.8808674    0.0194560
    0.8803559    0.0195616
    0.8798435    0.0196674
    0.8793301    0.0197734
    0.8788158    0.0198796
    0.8783005    0.0199860
    0.8777842    0.0200926
    0.8772671    0.0201994
    0.8767489    0.0203063
    0.8762299    0.0204134
    0.8757099    0.0205207
